start_BusName,end_BusName,start_lat,start_lon,end_lat,end_lon,length_km,voltage,cost_before_penalty,cost_after_penalty,added_cost,pct_increase
7SHAWNEE FP_360002,8DAVIDSON TN_360048,37.150267,-88.778122,36.06703747,-86.9841046,277.736,500,671210840.7063993,913473273.6207135,242262432.91431415,36.093
8ACKERMAN CC_360627,8BR FERRY NP_360052,33.38593855,-89.20997726,34.70520875,-87.11705751,279.995,500,682223902.7658104,836559898.3285649,154335995.5627545,22.622
6CENTER PNT_360533,8BR FERRY NP_360052,34.6665318,-84.97089121,34.70520875,-87.11705751,272.518,500,680961955.0832074,738469250.2686774,57507295.18547003,8.445
6LOOPERS FRM_360602,8BR FERRY NP_360052,34.708916,-84.922795,34.70520875,-87.11705751,279.27,500,699101778.5369401,758416698.4342146,59314919.89727447,8.484
6COUNTY LINE_360013,8BR FERRY NP_360052,34.74311084,-85.00751569,34.70520875,-87.11705751,245.763,500,617119648.4527452,657401429.2609521,40281780.80820687,6.527
6YOUNG GA_361454,8BR FERRY NP_360052,34.75072952,-85.27349349,34.70520875,-87.11705751,211.866,500,530240910.73846656,565566293.3731143,35325382.634647824,6.662
6KENSNGTN GA_361503,8BR FERRY NP_360052,34.81265905,-85.32344844,34.70520875,-87.11705751,212.065,500,530769591.76954836,564943877.2624003,34174285.492851965,6.439
6ALPHA GA_361502,8BR FERRY NP_360052,34.813027,-84.853226,34.70520875,-87.11705751,298.34,500,745196572.2623761,809142414.4123129,63945842.14993674,8.581
6CLOUDLANDGA_361633,8BR FERRY NP_360052,34.81849122,-85.5353055,34.70520875,-87.11705751,185.968,500,464174271.8617565,484956610.0017582,20782338.140001725,4.477
6ROCK SPG GA_361500,8BR FERRY NP_360052,34.83897801,-85.28020801,34.70520875,-87.11705751,216.104,500,539982407.9764328,575262361.0769718,35279953.10053894,6.534
6WID CRK FP_360068,8BR FERRY NP_360052,34.88515896,-85.75604163,34.70520875,-87.11705751,160.673,500,400843599.66358525,416913444.8325319,16069845.168946667,4.009
6WRINGOLD GA_361504,8BR FERRY NP_360052,34.89324284,-85.13750475,34.70520875,-87.11705751,253.995,500,634374558.5039443,674019732.8136564,39645174.30971222,6.249
6BATTLFLD GA_361530,8BR FERRY NP_360052,34.9555953,-85.26465286,34.70520875,-87.11705751,203.209,500,518633298.6355768,546799277.9343996,28165979.29882277,5.431
6S HAVEN CC_360594,8BR FERRY NP_360052,34.99627529,-90.0485284,34.70520875,-87.11705751,320.826,500,782372833.9810385,1125089032.7683718,342716198.7873334,43.805
6CONCORD TN_361509,8BR FERRY NP_360052,34.99679719,-85.1610968,34.70520875,-87.11705751,275.782,500,689945607.6100473,736905016.7083981,46959409.0983508,6.806
8BENTON MS_360612,8BR FERRY NP_360052,35.17466126,-89.74553609,34.70520875,-87.11705751,281.047,500,681505956.3236476,975445489.0122713,293939532.68862367,43.131
8ANDERSON TN_360120,8BR FERRY NP_360052,35.94503289,-84.38856432,34.70520875,-87.11705751,322.53,500,793303512.7463707,827891562.5505733,34588049.804202616,4.36
7SHAWNEE FP_360002,8BR FERRY NP_360052,37.150267,-88.778122,34.70520875,-87.11705751,354.632,500,848091553.6458982,1148340416.4740906,300248862.82819235,35.403
8CHOCTAW MS_360654,8CUMBERLAND_360040,33.2984397,-89.4127739,36.3921331,-87.65747953,422.223,500,1014271767.6210799,1424685085.3307495,410413317.7096695,40.464
8ACKERMAN CC_360627,8CUMBERLAND_360040,33.38593855,-89.20997726,36.3921331,-87.65747953,402.881,500,969901437.4944185,1356435947.5323207,386534510.03790224,39.853
8CLAY_360688,8CUMBERLAND_360040,33.47863869,-88.74043971,36.3921331,-87.65747953,374.384,500,901460429.5376737,1270119181.4730253,368658751.9353517,40.896
8COGEN CALED_360606,8CUMBERLAND_360040,33.64779158,-88.31593565,36.3921331,-87.65747953,339.784,500,819264877.9633045,1057479080.4172574,238214202.45395288,29.077
6CENTER PNT_360533,8CUMBERLAND_360040,34.6665318,-84.97089121,36.3921331,-87.65747953,400.936,500,995527319.7431612,1178646927.1728382,183119607.42967692,18.394
8BR FERRY NP_360052,8CUMBERLAND_360040,34.70520875,-87.11705751,36.3921331,-87.65747953,213.723,500,517459439.35818696,637617972.7163588,120158533.35817187,23.221
