start_BusName,end_BusName,start_lat,start_lon,end_lat,end_lon,length_km,voltage,cost_before_penalty,cost_after_penalty,added_cost,pct_increase
6BATTLFLD GA_361530,8BRADLEY TN_360662,34.9555953,-85.26465286,35.0367008,-84.963798,115.053,500,323413981.356887,323858840.1206727,444858.76378569496,0.138
6S HAVEN CC_360594,8BRADLEY TN_360662,34.99627529,-90.0485284,35.0367008,-84.963798,567.466,500,1381870232.3259828,1592087613.39367,210217381.06768727,15.213
6CONCORD TN_361509,8BRADLEY TN_360662,34.99679719,-85.1610968,35.0367008,-84.963798,40.153,500,100620959.26094061,101039454.95382935,418495.6928887418,0.416
8BENTON MS_360612,8BRADLEY TN_360662,35.17466126,-89.74553609,35.0367008,-84.963798,520.768,500,1267541919.7782001,1437521043.8450878,169979124.06688756,13.41
8ANDERSON TN_360120,8BRADLEY TN_360662,35.94503289,-84.38856432,35.0367008,-84.963798,132.051,500,321344501.57247174,321344501.57247174,0.0,0.0
7SHAWNEE FP_360002,8BRADLEY TN_360662,37.150267,-88.778122,35.0367008,-84.963798,526.568,500,1283895546.3750057,1461089015.133,177193468.7579942,13.801
8ACKERMAN CC_360627,8BULL RUN FP_360093,33.38593855,-89.20997726,36.01895969,-84.15785445,665.314,500,1640241913.7697291,1763813031.003754,123571117.23402482,7.534
6CENTER PNT_360533,8BULL RUN FP_360093,34.6665318,-84.97089121,36.01895969,-84.15785445,284.263,500,719726744.2097101,719726744.2097101,0.0,0.0
8BR FERRY NP_360052,8BULL RUN FP_360093,34.70520875,-87.11705751,36.01895969,-84.15785445,413.641,500,1028141969.2015262,1043953112.7146345,15811143.513108319,1.538
6LOOPERS FRM_360602,8BULL RUN FP_360093,34.708916,-84.922795,36.01895969,-84.15785445,276.475,500,699375179.778585,699375179.778585,0.0,0.0
6COUNTY LINE_360013,8BULL RUN FP_360093,34.74311084,-85.00751569,36.01895969,-84.15785445,276.285,500,692156211.1572448,692571088.3302046,414877.1729598596,0.06
6YOUNG GA_361454,8BULL RUN FP_360093,34.75072952,-85.27349349,36.01895969,-84.15785445,317.211,500,795406451.1919928,795817733.9935956,411282.80160283,0.052
6KENSNGTN GA_361503,8BULL RUN FP_360093,34.81265905,-85.32344844,36.01895969,-84.15785445,313.062,500,797102189.618088,800563059.9841061,3460870.3660180103,0.434
6ALPHA GA_361502,8BULL RUN FP_360093,34.813027,-84.853226,36.01895969,-84.15785445,256.97,500,651158266.8191026,651158266.8191026,0.0,0.0
6CLOUDLANDGA_361633,8BULL RUN FP_360093,34.81849122,-85.5353055,36.01895969,-84.15785445,286.757,500,729352223.143352,729352223.143352,0.0,0.0
6ROCK SPG GA_361500,8BULL RUN FP_360093,34.83897801,-85.28020801,36.01895969,-84.15785445,317.1,500,806359392.8550955,809820593.503639,3461200.6485435106,0.429
6WID CRK FP_360068,8BULL RUN FP_360093,34.88515896,-85.75604163,36.01895969,-84.15785445,284.838,500,724335949.4599717,724335949.4599717,0.0,0.0
6WRINGOLD GA_361504,8BULL RUN FP_360093,34.89324284,-85.13750475,36.01895969,-84.15785445,259.62,500,649320690.8978975,649735680.5031278,414989.6052303011,0.064
6BATTLFLD GA_361530,8BULL RUN FP_360093,34.9555953,-85.26465286,36.01895969,-84.15785445,281.56,500,718420621.5612993,718880046.3373454,459424.7760460023,0.064
6S HAVEN CC_360594,8BULL RUN FP_360093,34.99627529,-90.0485284,36.01895969,-84.15785445,678.523,500,1669931777.5965433,1888130420.2922292,218198642.69568583,13.066
6CONCORD TN_361509,8BULL RUN FP_360093,34.99679719,-85.1610968,36.01895969,-84.15785445,266.575,500,668123889.6035279,668538196.136713,414306.5331850711,0.062
8BRADLEY TN_360662,8BULL RUN FP_360093,35.0367008,-84.963798,36.01895969,-84.15785445,229.539,500,575019001.5698333,575019001.5698333,0.0,0.0
8BENTON MS_360612,8BULL RUN FP_360093,35.17466126,-89.74553609,36.01895969,-84.15785445,631.824,500,1555603465.0487604,1732980055.4392505,177376590.39049,11.402
8ANDERSON TN_360120,8BULL RUN FP_360093,35.94503289,-84.38856432,36.01895969,-84.15785445,114.909,500,294782030.6384865,294782030.6384865,0.0,0.0
7SHAWNEE FP_360002,8BULL RUN FP_360093,37.150267,-88.778122,36.01895969,-84.15785445,604.762,500,1474556114.2390757,1661732279.397258,187176165.15818232,12.694
8ACKERMAN CC_360627,8CHOCTAW MS_360654,33.38593855,-89.20997726,33.2984397,-89.4127739,22.787,500,54555149.45859781,70218070.1531887,15662920.694590893,28.71
6CENTER PNT_360533,8CHOCTAW MS_360654,34.6665318,-84.97089121,33.2984397,-89.4127739,498.185,500,1221113887.9194117,1327216151.9181988,106102263.99878708,8.689
8BR FERRY NP_360052,8CHOCTAW MS_360654,34.70520875,-87.11705751,33.2984397,-89.4127739,301.6,500,735740110.2780946,859917964.0947464,124177853.81665167,16.878
6LOOPERS FRM_360602,8CHOCTAW MS_360654,34.708916,-84.922795,33.2984397,-89.4127739,504.936,500,1239253711.3731446,1345377536.062556,106123824.68941146,8.564
6COUNTY LINE_360013,8CHOCTAW MS_360654,34.74311084,-85.00751569,33.2984397,-89.4127739,488.667,500,1197571901.7677748,1296381907.5620205,98810005.79424572,8.251
6YOUNG GA_361454,8CHOCTAW MS_360654,34.75072952,-85.27349349,33.2984397,-89.4127739,454.77,500,1110693164.0534964,1211449396.5542572,100756232.50076075,9.071
6KENSNGTN GA_361503,8CHOCTAW MS_360654,34.81265905,-85.32344844,33.2984397,-89.4127739,454.969,500,1111221845.084578,1212134630.492754,100912785.40817595,9.081
6ALPHA GA_361502,8CHOCTAW MS_360654,34.813027,-84.853226,33.2984397,-89.4127739,524.006,500,1285348505.0985806,1391474699.767984,106126194.66940327,8.257
6CLOUDLANDGA_361633,8CHOCTAW MS_360654,34.81849122,-85.5353055,33.2984397,-89.4127739,435.244,500,1060356775.9841968,1160065947.832383,99709171.84818609,9.403
6ROCK SPG GA_361500,8CHOCTAW MS_360654,34.83897801,-85.28020801,33.2984397,-89.4127739,459.007,500,1120434661.2914624,1221344882.806496,100910221.5150334,9.006
6WID CRK FP_360068,8CHOCTAW MS_360654,34.88515896,-85.75604163,33.2984397,-89.4127739,412.151,500,999790658.3763667,1099907990.508477,100117332.1321103,10.014
6WRINGOLD GA_361504,8CHOCTAW MS_360654,34.89324284,-85.13750475,33.2984397,-89.4127739,496.898,500,1214826811.8189738,1312803423.098473,97976611.27949938,8.065
6BATTLFLD GA_361530,8CHOCTAW MS_360654,34.9555953,-85.26465286,33.2984397,-89.4127739,466.589,500,1141409400.3936005,1242041310.7814133,100631910.38781291,8.816
6S HAVEN CC_360594,8CHOCTAW MS_360654,34.99627529,-90.0485284,33.2984397,-89.4127739,219.997,500,541255369.1243911,704570923.292337,163315554.1679459,30.173
6CONCORD TN_361509,8CHOCTAW MS_360654,34.99679719,-85.1610968,33.2984397,-89.4127739,518.685,500,1270397860.925077,1368409918.980173,98012058.0550962,7.715
8BRADLEY TN_360662,8CHOCTAW MS_360654,35.0367008,-84.963798,33.2984397,-89.4127739,524.674,500,1282946303.8685184,1381601545.8307312,98655241.96221276,7.69
8BENTON MS_360612,8CHOCTAW MS_360654,35.17466126,-89.74553609,33.2984397,-89.4127739,245.38,500,605010858.3522846,763727952.440055,158717094.08777043,26.234
8ANDERSON TN_360120,8CHOCTAW MS_360654,35.94503289,-84.38856432,33.2984397,-89.4127739,598.889,500,1463466550.8721447,1604296057.432106,140829506.5599614,9.623
8BULL RUN FP_360093,8CHOCTAW MS_360654,36.01895969,-84.15785445,33.2984397,-89.4127739,686.919,500,1693758121.2820134,1832021104.6504414,138262983.36842793,8.163
7SHAWNEE FP_360002,8CHOCTAW MS_360654,37.150267,-88.778122,33.2984397,-89.4127739,477.941,500,1153955063.915276,1550236465.1958733,396281401.2805971,34.341
8CHOCTAW MS_360654,8E POINT AL_360058,33.2984397,-89.4127739,34.19181783,-86.74805975,306.602,500,746754039.005126,845472006.2466477,98717967.24152175,13.22
8ACKERMAN CC_360627,8E POINT AL_360058,33.38593855,-89.20997726,34.19181783,-86.74805975,284.996,500,693237831.4928417,777708907.9102151,84471076.4173734,12.185
8CLAY_360688,8E POINT AL_360058,33.47863869,-88.74043971,34.19181783,-86.74805975,236.568,500,575874344.1502419,634395387.3785172,58521043.2282753,10.162
8COGEN CALED_360606,8E POINT AL_360058,33.64779158,-88.31593565,34.19181783,-86.74805975,189.399,500,458553753.4191532,485296616.9068117,26742863.48765849,5.832
6CENTER PNT_360533,8E POINT AL_360058,34.6665318,-84.97089121,34.19181783,-86.74805975,223.402,500,549750354.1170638,551431401.1004536,1681046.9833898144,0.306
8BR FERRY NP_360052,8E POINT AL_360058,34.70520875,-87.11705751,34.19181783,-86.74805975,144.919,500,352768907.8222916,374896062.78317416,22127154.96088255,6.272
6LOOPERS FRM_360602,8E POINT AL_360058,34.708916,-84.922795,34.19181783,-86.74805975,230.153,500,567890177.5707965,569571698.8061355,1681521.23533902,0.296
6COUNTY LINE_360013,8E POINT AL_360058,34.74311084,-85.00751569,34.19181783,-86.74805975,212.165,500,529943341.0266801,529943341.0266801,0.0,0.0
6YOUNG GA_361454,8E POINT AL_360058,34.75072952,-85.27349349,34.19181783,-86.74805975,182.597,500,454037633.0759281,454785008.48880106,747375.4128729786,0.165
6KENSNGTN GA_361503,8E POINT AL_360058,34.81265905,-85.32344844,34.19181783,-86.74805975,182.796,500,454566314.10700995,455316579.7926905,750265.6856805411,0.165
6ALPHA GA_361502,8E POINT AL_360058,34.813027,-84.853226,34.19181783,-86.74805975,249.224,500,613984971.2962325,615665915.2479044,1680943.9516719214,0.274
6CLOUDLANDGA_361633,8E POINT AL_360058,34.81849122,-85.5353055,34.19181783,-86.74805975,164.293,500,405240325.6063286,405240325.6063286,0.0,0.0
6ROCK SPG GA_361500,8E POINT AL_360058,34.83897801,-85.28020801,34.19181783,-86.74805975,186.835,500,463779130.3138944,464528974.325103,749844.0112085823,0.162
6WID CRK FP_360068,8E POINT AL_360058,34.88515896,-85.75604163,34.19181783,-86.74805975,149.763,500,362866363.8876523,362866363.8876523,0.0,0.0
6WRINGOLD GA_361504,8E POINT AL_360058,34.89324284,-85.13750475,34.19181783,-86.74805975,220.396,500,547198251.0778792,547198251.0778792,0.0,0.0
6BATTLFLD GA_361530,8E POINT AL_360058,34.9555953,-85.26465286,34.19181783,-86.74805975,200.763,500,502365436.0638157,503188479.19293773,823043.129121997,0.164
6S HAVEN CC_360594,8E POINT AL_360058,34.99627529,-90.0485284,34.19181783,-86.74805975,397.298,500,973161311.0698358,1168460495.7401829,195299184.67034703,20.069
6CONCORD TN_361509,8E POINT AL_360058,34.99679719,-85.1610968,34.19181783,-86.74805975,242.183,500,602769300.1839823,602769300.1839823,0.0,0.0
8BRADLEY TN_360662,8E POINT AL_360058,35.0367008,-84.963798,34.19181783,-86.74805975,248.172,500,615317743.1274238,615737307.9299467,419564.8025229531,0.068
8BENTON MS_360612,8E POINT AL_360058,35.17466126,-89.74553609,34.19181783,-86.74805975,365.249,500,890442268.4166932,1040521648.0725998,150079379.6559066,16.854
8ANDERSON TN_360120,8E POINT AL_360058,35.94503289,-84.38856432,34.19181783,-86.74805975,338.894,500,839930560.5658803,839930560.5658803,0.0,0.0
8BULL RUN FP_360093,8E POINT AL_360058,36.01895969,-84.15785445,34.19181783,-86.74805975,434.092,500,1084145154.7166467,1084145154.7166467,0.0,0.0
8DAVIDSON TN_360048,8E POINT AL_360058,36.06703747,-86.9841046,34.19181783,-86.74805975,273.598,500,680459075.3905928,703326787.8816364,22867712.49104357,3.361
8CUMBERLAND_360040,8E POINT AL_360058,36.3921331,-87.65747953,34.19181783,-86.74805975,308.246,500,744198103.0029671,822370547.5503503,78172444.54738316,10.504
7SHAWNEE FP_360002,8E POINT AL_360058,37.150267,-88.778122,34.19181783,-86.74805975,448.051,500,1074693718.7817254,1313558019.7213402,238864300.9396147,22.226
8CHOCTAW MS_360654,8MONTGOMERY_360044,33.2984397,-89.4127739,36.59438524,-87.25325857,471.817,500,1136461397.570704,1407467175.6877356,271005778.1170316,23.846
8ACKERMAN CC_360627,8MONTGOMERY_360044,33.38593855,-89.20997726,36.59438524,-87.25325857,452.475,500,1091112955.9511542,1304239360.134039,213126404.18288472,19.533
8CLAY_360688,8MONTGOMERY_360044,33.47863869,-88.74043971,36.59438524,-87.25325857,422.834,500,1021001211.4593531,1165113632.536232,144112421.0768788,14.115
8COGEN CALED_360606,8MONTGOMERY_360044,33.64779158,-88.31593565,36.59438524,-87.25325857,385.014,500,929156954.897938,1045283233.2487335,116126278.35079545,12.498
8E POINT AL_360058,8MONTGOMERY_360044,34.19181783,-86.74805975,36.59438524,-87.25325857,346.315,500,857096046.8874743,914952671.1034709,57856624.21599667,6.75
6CENTER PNT_360533,8MONTGOMERY_360044,34.6665318,-84.97089121,36.59438524,-87.25325857,397.971,500,972906303.884117,1038275185.135244,65368881.25112704,6.719
8BR FERRY NP_360052,8MONTGOMERY_360044,34.70520875,-87.11705751,36.59438524,-87.25325857,236.786,500,578961733.363728,636119663.026962,57157929.66323399,9.872
6LOOPERS FRM_360602,8MONTGOMERY_360044,34.708916,-84.922795,36.59438524,-87.25325857,390.183,500,952554739.4529917,1018023974.7468889,65469235.293897174,6.873
8LIMESTONE_360088,8MONTGOMERY_360044,34.71890958,-86.84630969,36.59438524,-87.25325857,242.477,500,594107080.7731702,658706360.7258323,64599279.95266209,10.873
6COUNTY LINE_360013,8MONTGOMERY_360044,34.74311084,-85.00751569,36.59438524,-87.25325857,372.605,500,938121732.7103069,997210080.2999055,59088347.5895987,6.299
6YOUNG GA_361454,8MONTGOMERY_360044,34.75072952,-85.27349349,36.59438524,-87.25325857,330.179,500,834528541.2103904,892700803.1858286,58172261.97543808,6.971
8MADISON AL_360060,8MONTGOMERY_360044,34.79577878,-86.52158584,36.59438524,-87.25325857,247.636,500,607773100.5780978,671212166.2232754,63439065.645177595,10.438
6KENSNGTN GA_361503,8MONTGOMERY_360044,34.81265905,-85.32344844,36.59438524,-87.25325857,330.475,500,834902771.4515967,893229831.4558315,58327060.00423475,6.986
6ALPHA GA_361502,8MONTGOMERY_360044,34.813027,-84.853226,36.59438524,-87.25325857,370.678,500,904337826.4935094,969891181.3667406,65553354.87323114,7.249
6CLOUDLANDGA_361633,8MONTGOMERY_360044,34.81849122,-85.5353055,36.59438524,-87.25325857,304.17,500,767152804.9768609,822250653.6040688,55097848.627207816,7.182
8MAGNOL CC1_360613,8MONTGOMERY_360044,34.8287922,-89.20041124,36.59438524,-87.25325857,295.546,500,717618456.0674679,867363271.1497898,149744815.08232182,20.867
6ROCK SPG GA_361500,8MONTGOMERY_360044,34.83897801,-85.28020801,36.59438524,-87.25325857,334.513,500,844159974.6886044,902501503.4637802,58341528.775175855,6.911
6WID CRK FP_360068,8MONTGOMERY_360044,34.88515896,-85.75604163,36.59438524,-87.25325857,270.484,500,679672893.5155551,738903489.3781097,59230595.86255456,8.715
6WRINGOLD GA_361504,8MONTGOMERY_360044,34.89324284,-85.13750475,36.59438524,-87.25325857,369.226,500,900295709.3707321,966250011.2943761,65954301.923644006,7.326
6BATTLFLD GA_361530,8MONTGOMERY_360044,34.9555953,-85.26465286,36.59438524,-87.25325857,308.206,500,778299414.5659559,834359563.6719198,56060149.10596391,7.203
6S HAVEN CC_360594,8MONTGOMERY_360044,34.99627529,-90.0485284,36.59438524,-87.25325857,382.276,500,938986809.162966,1198129976.7934253,259143167.63045934,27.598
6CONCORD TN_361509,8MONTGOMERY_360044,34.99679719,-85.1610968,36.59438524,-87.25325857,376.181,500,919098908.0763626,984947929.3141879,65849021.23782529,7.165
8BRADLEY TN_360662,8MONTGOMERY_360044,35.0367008,-84.963798,36.59438524,-87.25325857,339.145,500,825994020.0426679,891483467.0390319,65489446.99636401,7.929
8BENTON MS_360612,8MONTGOMERY_360044,35.17466126,-89.74553609,36.59438524,-87.25325857,324.019,500,789334546.1302536,1002603056.5488372,213268510.41858357,27.019
8FRANKLIN TN_360069,8MONTGOMERY_360044,35.33506701,-86.11727644,36.59438524,-87.25325857,220.527,500,549000464.0531058,601928857.2445707,52928393.19146492,9.641
8HAYWOOD TN_360542,8MONTGOMERY_360044,35.54308246,-89.19654872,36.59438524,-87.25325857,250.42,500,607424102.4940085,754816539.10107,147392436.6070615,24.265
8HIWASSEE TN_360110,8MONTGOMERY_360044,35.60032498,-84.78911434,36.59438524,-87.25325857,291.94,500,710120359.8138236,775668854.7040733,65548494.89024976,9.231
8LAG CRK CC_360615,8MONTGOMERY_360044,35.65702785,-89.39460044,36.59438524,-87.25325857,262.852,500,635388114.5902771,807080163.2331574,171692048.64288026,27.022
8MAURY TN_360050,8MONTGOMERY_360044,35.672863,-87.01861625,36.59438524,-87.25325857,122.03,500,305512444.8926126,352010730.71402735,46498285.82141477,15.22
8JACKSON TN_360019,8MONTGOMERY_360044,35.70901203,-88.79407261,36.59438524,-87.25325857,205.13,500,498345043.08853185,598602971.9708047,100257928.88227281,20.118
8ANDERSON TN_360120,8MONTGOMERY_360044,35.94503289,-84.38856432,36.59438524,-87.25325857,311.634,500,766142114.7461004,829105261.1538951,62963146.40779472,8.218
8BULL RUN FP_360093,8MONTGOMERY_360044,36.01895969,-84.15785445,36.59438524,-87.25325857,366.11,500,900068661.5657669,959279030.736131,59210369.17036398,6.578
8JVILLE FP_360037,8MONTGOMERY_360044,36.02382902,-87.98154082,36.59438524,-87.25325857,116.677,500,284640600.7375314,333166253.1950002,48525652.45746874,17.048
8DAVIDSON TN_360048,8MONTGOMERY_360044,36.06703747,-86.9841046,36.59438524,-87.25325857,79.568,500,199393207.33279482,237195237.71949035,37802030.38669552,18.959
8GLEASON CT_360582,8MONTGOMERY_360044,36.24522988,-88.6114255,36.59438524,-87.25325857,174.477,500,425469161.9038136,511885793.66931784,86416631.76550423,20.311
8LAG CRK CT_360568,8MONTGOMERY_360044,36.27534882,-88.83423675,36.59438524,-87.25325857,196.053,500,476895170.16929984,579096798.0520773,102201627.88277751,21.431
8CUMBERLAND_360040,8MONTGOMERY_360044,36.3921331,-87.65747953,36.59438524,-87.25325857,79.851,500,195477185.14547628,236518703.20418984,41041518.05871356,20.996
8MARSHALL KY_360015,8MONTGOMERY_360044,37.02455006,-88.39384277,36.59438524,-87.25325857,199.698,500,482101461.53462267,560273855.2938905,78172393.75926779,16.215
7SHAWNEE FP_360002,8MONTGOMERY_360044,37.150267,-88.778122,36.59438524,-87.25325857,287.782,500,693520619.643349,901246126.4646689,207725506.82131982,29.952
8CHOCTAW MS_360654,8UNION MS_360033,33.2984397,-89.4127739,34.37783096,-88.85850114,148.247,500,357920828.85484767,454560960.7556612,96640131.90081353,27.0
8ACKERMAN CC_360627,8UNION MS_360033,33.38593855,-89.20997726,34.37783096,-88.85850114,130.554,500,316575998.4747325,391254454.7107198,74678456.23598734,23.589
8CLAY_360688,8UNION MS_360033,33.47863869,-88.74043971,34.37783096,-88.85850114,112.096,500,269049170.86370087,349462421.59409535,80413250.73039448,29.888
8COGEN CALED_360606,8UNION MS_360033,33.64779158,-88.31593565,34.37783096,-88.85850114,107.446,500,259962650.49464163,311426131.9584091,51463481.46376743,19.796
8E POINT AL_360058,8UNION MS_360033,34.19181783,-86.74805975,34.37783096,-88.85850114,247.682,500,609323914.1202267,652775561.9661412,43451647.845914476,7.131
8TRICO STEEL_360014,8UNION MS_360033,34.60872576,-87.05506218,34.37783096,-88.85850114,188.834,500,458403267.25997096,537951341.9545956,79548074.69462457,17.353
6CENTER PNT_360533,8UNION MS_360033,34.6665318,-84.97089121,34.37783096,-88.85850114,433.995,500,1061214624.3631444,1156347042.885645,95132418.52250057,8.964
8BR FERRY NP_360052,8UNION MS_360033,34.70520875,-87.11705751,34.37783096,-88.85850114,196.061,500,478579301.5209838,562858627.8010916,84279326.28010777,17.61
6LOOPERS FRM_360602,8UNION MS_360033,34.708916,-84.922795,34.37783096,-88.85850114,440.746,500,1079354447.8168771,1174561147.2766728,95206699.45979567,8.821
8LIMESTONE_360088,8UNION MS_360033,34.71890958,-86.84630969,34.37783096,-88.85850114,219.808,500,535536688.8471298,619015987.7758187,83479298.92868888,15.588
6COUNTY LINE_360013,8UNION MS_360033,34.74311084,-85.00751569,34.37783096,-88.85850114,409.026,500,1002050629.801948,1095698161.6808825,93647531.87893447,9.346
6YOUNG GA_361454,8UNION MS_360033,34.75072952,-85.27349349,34.37783096,-88.85850114,375.129,500,915171892.0876693,1010134366.9209864,94962474.83331713,10.376
8MADISON AL_360060,8UNION MS_360033,34.79577878,-86.52158584,34.37783096,-88.85850114,259.366,500,634399000.3691902,724395579.1315444,89996578.76235412,14.186
6KENSNGTN GA_361503,8UNION MS_360033,34.81265905,-85.32344844,34.37783096,-88.85850114,375.328,500,915700573.1187512,1010833697.0438979,95133123.92514671,10.389
6ALPHA GA_361502,8UNION MS_360033,34.813027,-84.853226,34.37783096,-88.85850114,459.817,500,1125449241.542313,1220784975.3481207,95335733.80580758,8.471
6CLOUDLANDGA_361633,8UNION MS_360033,34.81849122,-85.5353055,34.37783096,-88.85850114,355.603,500,864835504.0183699,958516957.941203,93681453.92283311,10.832
8MAGNOL CC1_360613,8UNION MS_360033,34.8287922,-89.20041124,34.37783096,-88.85850114,65.281,500,158219992.21730244,206547602.8486469,48327610.63134447,30.545
6ROCK SPG GA_361500,8UNION MS_360033,34.83897801,-85.28020801,34.37783096,-88.85850114,379.366,500,924913389.3256356,1020108094.56559,95194705.23995452,10.292
6WID CRK FP_360068,8UNION MS_360033,34.88515896,-85.75604163,34.37783096,-88.85850114,332.51,500,804269386.4105399,898026299.1136336,93756912.70309372,11.657
6WRINGOLD GA_361504,8UNION MS_360033,34.89324284,-85.13750475,34.37783096,-88.85850114,417.257,500,1019305539.853147,1112170024.5288706,92864484.6757236,9.111
6BATTLFLD GA_361530,8UNION MS_360033,34.9555953,-85.26465286,34.37783096,-88.85850114,386.948,500,945888128.4277735,1041138595.7582858,95250467.33051224,10.07
6S HAVEN CC_360594,8UNION MS_360033,34.99627529,-90.0485284,34.37783096,-88.85850114,162.05,500,402532307.13367826,554993770.3314309,152461463.1977526,37.876
6CONCORD TN_361509,8UNION MS_360033,34.99679719,-85.1610968,34.37783096,-88.85850114,439.044,500,1074876588.95925,1168081720.2691834,93205131.30993336,8.671
8BRADLEY TN_360662,8UNION MS_360033,35.0367008,-84.963798,34.37783096,-88.85850114,445.033,500,1087425031.9026916,1181325257.206354,93900225.30366221,8.635
8RACCOON MTN_360079,8UNION MS_360033,35.05681146,-85.38724619,34.37783096,-88.85850114,374.077,500,908471490.5773151,1003157743.484283,94686252.9069679,10.423
8BENTON MS_360612,8UNION MS_360033,35.17466126,-89.74553609,34.37783096,-88.85850114,140.053,500,346214273.449098,476684633.74688786,130470360.29778986,37.685
8SEQUOYAH NP_360081,8UNION MS_360033,35.22706031,-85.09419774,34.37783096,-88.85850114,420.716,500,1036133914.7782531,1141056298.4367332,104922383.65848005,10.126
8FRANKLIN TN_360069,8UNION MS_360033,35.33506701,-86.11727644,34.37783096,-88.85850114,308.09,500,745343062.5050654,848664057.8762535,103320995.37118807,13.862
8SHELBY TN_360021,8UNION MS_360033,35.38606284,-89.80340294,34.37783096,-88.85850114,159.769,500,389587746.538424,542067897.842286,152480151.30386198,39.139
8HAYWOOD TN_360542,8UNION MS_360033,35.54308246,-89.19654872,34.37783096,-88.85850114,146.58,500,357720541.75946474,463231657.97019017,105511116.21072546,29.495
8HIWASSEE TN_360110,8UNION MS_360033,35.60032498,-84.78911434,34.37783096,-88.85850114,444.033,500,1077696598.7301679,1180954500.048967,103257901.31879908,9.581
8LAG CRK CC_360615,8UNION MS_360033,35.65702785,-89.39460044,34.37783096,-88.85850114,165.594,500,402931626.20004827,540110796.6907789,137179170.4907306,34.045
8MAURY TN_360050,8UNION MS_360033,35.672863,-87.01861625,34.37783096,-88.85850114,246.872,500,594754848.2598523,673731037.4747798,78976189.21492761,13.279
8JACKSON TN_360019,8UNION MS_360033,35.70901203,-88.79407261,34.37783096,-88.85850114,161.605,500,394933859.681777,494462007.627825,99528147.94604799,25.201
8RUTHERFORD_360010,8UNION MS_360033,35.82791498,-86.59841524,34.37783096,-88.85850114,295.771,500,717376210.9331001,805358293.9041768,87982082.97107674,12.264
8ANDERSON TN_360120,8UNION MS_360033,35.94503289,-84.38856432,34.37783096,-88.85850114,493.35,500,1206305742.1150336,1311321528.108929,105015785.9938954,8.706
8BULL RUN FP_360093,8UNION MS_360033,36.01895969,-84.15785445,34.37783096,-88.85850114,581.38,500,1436597312.5249026,1539722055.1473894,103124742.62248681,7.178
8JVILLE FP_360037,8UNION MS_360033,36.02382902,-87.98154082,34.37783096,-88.85850114,221.676,500,529244441.2131594,660551455.3735862,131307014.16042684,24.81
8PIN HOOK TN_360581,8UNION MS_360033,36.04646628,-86.60595108,34.37783096,-88.85850114,318.569,500,785669180.66322,886049178.9049016,100379998.24168156,12.776
8PLATEAU TN_360077,8UNION MS_360033,36.05858036,-85.14194112,34.37783096,-88.85850114,433.6,500,1052621980.0921426,1156185084.4427364,103563104.35059375,9.839
8DAVIDSON TN_360048,8UNION MS_360033,36.06703747,-86.9841046,34.37783096,-88.85850114,276.442,500,671684480.3005226,782159874.7434078,110475394.44288526,16.448
8GLEASON CT_360582,8UNION MS_360033,36.24522988,-88.6114255,34.37783096,-88.85850114,225.635,500,546427538.517455,704977935.8592573,158550397.34180233,29.016
8LAG CRK CT_360568,8UNION MS_360033,36.27534882,-88.83423675,34.37783096,-88.85850114,230.05,500,559450731.827967,714408613.9328383,154957882.10487127,27.698
8CUMBERLAND_360040,8UNION MS_360033,36.3921331,-87.65747953,34.37783096,-88.85850114,278.129,500,667170254.2300239,819188954.0736201,152018699.84359622,22.786
8PHIPPS B NP_360102,8UNION MS_360033,36.46070569,-82.80788409,34.37783096,-88.85850114,670.871,500,1666093211.602961,1767765153.5974844,101671941.99452333,6.102
8MONTGOMERY_360044,8UNION MS_360033,36.59438524,-87.25325857,34.37783096,-88.85850114,327.723,500,789359884.1796482,964633647.5248779,175273763.34522974,22.205
8MARSHALL KY_360015,8UNION MS_360033,37.02455006,-88.39384277,34.37783096,-88.85850114,331.554,500,801262383.7817258,1049868600.8836042,248606217.1018784,31.027
7SHAWNEE FP_360002,8UNION MS_360033,37.150267,-88.778122,34.37783096,-88.85850114,347.605,500,838021771.9615982,1105878042.9225252,267856270.96092698,31.963
8PARADISE CC_360117,8UNION MS_360033,37.259697,-86.976991,34.37783096,-88.85850114,400.092,500,961384297.5534619,1173681861.0624592,212297563.5089974,22.082
8PARADISE CC_360117,8UNION MS_360033,37.259697,-86.976991,34.37783096,-88.85850114,400.092,500,961384297.5534619,1173681861.0624592,212297563.5089974,22.082
8CHOCTAW MS_360654,8LAG CRK CT_360568,33.2984397,-89.4127739,36.27534882,-88.83423675,362.692,500,879421955.2599002,1153711644.824593,274289689.564693,31.19
8ACKERMAN CC_360627,8LAG CRK CT_360568,33.38593855,-89.20997726,36.27534882,-88.83423675,349.463,500,847786397.9403503,1125533193.0148463,277746795.07449603,32.761
8CLAY_360688,8LAG CRK CT_360568,33.47863869,-88.74043971,36.27534882,-88.83423675,339.833,500,822714550.5013051,1055355619.3708131,232641068.8695081,28.277
8COGEN CALED_360606,8LAG CRK CT_360568,33.64779158,-88.31593565,36.27534882,-88.83423675,323.61,500,780094190.7901232,950043155.556347,169948964.76622382,21.786
8E POINT AL_360058,8LAG CRK CT_360568,34.19181783,-86.74805975,36.27534882,-88.83423675,340.704,500,821431330.2655921,960233575.0780221,138802244.81243,16.898
6CENTER PNT_360533,8LAG CRK CT_360568,34.6665318,-84.97089121,36.27534882,-88.83423675,476.616,500,1163492981.3503313,1264348837.7018008,100855856.35146952,8.668
